timestamp_ms,tenant_id,prompt_tokens,generation_tokens,kv_chunks,session_id,source
110109.93603515625,2,1052,652,17,azure_410_2,AzureLLM
110114.93115234375,3,1143,388,18,azure_411_3,AzureLLM
110359.87036132812,5,307,18,5,azure_412_5,AzureLLM
110616.76733398438,5,392,91,7,azure_413_5,AzureLLM
110820.47021484375,7,129,185,3,azure_414_7,AzureLLM
110852.02514648438,0,129,159,3,azure_415_0,AzureLLM
111124.2900390625,0,936,431,15,azure_416_0,AzureLLM
111295.22802734375,2,128,205,2,azure_417_2,AzureLLM
111541.76708984375,3,1025,388,17,azure_418_3,AzureLLM
112066.9111328125,4,203,217,4,azure_419_4,AzureLLM
112478.55908203125,4,431,97,7,azure_420_4,AzureLLM
112625.38916015625,5,1000,396,16,azure_421_5,AzureLLM
112732.419921875,6,1045,496,17,azure_422_6,AzureLLM
112989.64013671875,7,165,192,3,azure_423_7,AzureLLM
113215.18896484375,1,1163,429,19,azure_424_1,AzureLLM
113450.30810546875,1,1143,580,18,azure_425_1,AzureLLM
113817.83203125,2,1012,389,16,azure_426_2,AzureLLM
113842.2021484375,4,1121,433,18,azure_427_4,AzureLLM
113940.42016601562,4,971,373,16,azure_428_4,AzureLLM
114087.38720703125,5,1088,377,17,azure_429_5,AzureLLM
114522.71020507812,6,1028,498,17,azure_430_6,AzureLLM
114652.41015625,0,127,202,2,azure_431_0,AzureLLM
114756.23120117188,0,1139,371,18,azure_432_0,AzureLLM
114764.08422851562,2,1100,414,18,azure_433_2,AzureLLM
114790.79321289062,3,1019,403,16,azure_434_3,AzureLLM
115330.76513671875,4,1022,443,16,azure_435_4,AzureLLM
115373.21899414062,5,1176,373,19,azure_436_5,AzureLLM
115398.33325195312,6,1007,403,16,azure_437_6,AzureLLM
115925.73413085938,6,382,38,6,azure_438_6,AzureLLM
116507.13208007812,0,396,107,7,azure_439_0,AzureLLM
116533.77319335938,1,401,147,7,azure_440_1,AzureLLM
116621.35913085938,2,882,135,14,azure_441_2,AzureLLM
117425.830078125,2,1161,429,19,azure_442_2,AzureLLM
117532.537109375,4,21,139,1,azure_443_4,AzureLLM
117668.04418945312,5,1053,383,17,azure_444_5,AzureLLM
117952.51025390625,5,402,102,7,azure_445_5,AzureLLM
117967.826171875,7,1037,434,17,azure_446_7,AzureLLM
118397.287109375,0,4077,81,64,azure_447_0,AzureLLM
118552.31909179688,0,945,504,15,azure_448_0,AzureLLM
118946.59912109375,2,1050,403,17,azure_449_2,AzureLLM
119311.85620117188,2,1036,386,17,azure_450_2,AzureLLM
119342.84399414062,4,4075,91,64,azure_451_4,AzureLLM
119409.4091796875,5,1062,413,17,azure_452_5,AzureLLM
